日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,MFA Ads,AD Clutter Ads,Total Eligible Ads for Brand Suitability,Brand Suitability Passed Ads,Brand Suitability Failed Ads,% Brand Suitability Passed Ads,% Brand Suitability Failed Ads,MFA rate,AD Clutter rate
20260127,12,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,372,0,0,372,206,166,55.38%,44.62%,0.00%,0.00%
20260127,12,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,713,0,0,713,597,116,83.73%,16.27%,0.00%,0.00%
20260127,12,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,44,0,0,44,40,4,90.91%,9.09%,0.00%,0.00%
20260127,12,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,375,0,0,375,324,51,86.40%,13.60%,0.00%,0.00%
20260127,12,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,322,0,0,322,310,12,96.27%,3.73%,0.00%,0.00%
20260127,12,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18732,MW_336x280_Banner_包子漫畫_twmanga,,,子聯播網,"1,918",0,0,"1,918","1,378",540,71.85%,28.15%,0.00%,0.00%
20260127,12,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18735,CF_336x280_Banner_包子漫畫_twmanga-exchange,,,,20,0,0,20,20,0,100.00%,0.00%,0.00%,0.00%
20260127,12,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,12,0,0,12,12,0,100.00%,0.00%,0.00%,0.00%
20260127,12,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,31,0,0,31,22,9,70.97%,29.03%,0.00%,0.00%
20260127,12,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,36,0,0,36,29,7,80.56%,19.44%,0.00%,0.00%
20260127,12,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,31,0,0,31,31,0,100.00%,0.00%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,443,0,0,443,430,13,97.07%,2.93%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,74,0,0,74,69,5,93.24%,6.76%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"7,048",0,0,"7,048","6,010","1,038",85.27%,14.73%,0.00%,0.00%
20260127,12,德榕企業有限公司,3577,TW Bodhi,20705,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,30,0,0,30,29,1,96.67%,3.33%,0.00%,0.00%
20260127,12,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,296,0,0,296,287,9,96.96%,3.04%,0.00%,0.00%
20260127,12,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,94,0,0,94,92,2,97.87%,2.13%,0.00%,0.00%
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,58,0,0,58,58,0,100.00%,0.00%,0.00%,0.00%
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,18,0,0,18,18,0,100.00%,0.00%,0.00%,0.00%
20260127,12,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"8,343",0,0,"8,343","6,651","1,692",79.72%,20.28%,0.00%,0.00%
20260127,12,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"1,413",0,0,"1,413","1,091",322,77.21%,22.79%,0.00%,0.00%
20260127,12,朱光宁,3269,石頭小說-mobile,21741,MW_320x480_蓋版_石頭小說-mobile,antifroud,,,12,0,0,12,7,5,58.33%,41.67%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,160,0,0,160,160,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,"2,097",0,0,"2,097","1,994",103,95.09%,4.91%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,"1,451",0,0,"1,451","1,410",41,97.17%,2.83%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"13,155",0,0,"13,155","11,159","1,996",84.83%,15.17%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,"2,517",0,0,"2,517","1,919",598,76.24%,23.76%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21771,MW_文章四_336x280_TVBS-食尚玩家_HB,,知名媒體,,146,0,0,146,142,4,97.26%,2.74%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,"2,113",0,0,"2,113","1,484",629,70.23%,29.77%,0.00%,0.00%
20260127,12,寶利拾股份有限公司,3652,愛料理_HB,21781,MW_置底創意(非展開)_愛料理_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,50,0,0,50,48,2,96.00%,4.00%,0.00%,0.00%
20260127,12,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),21839,ＭＷ_336x280Banner_newtalk.tw_mobile_all_336280_2_新頭殼(R18),antifroud,知名媒體,,8,0,0,8,8,0,100.00%,0.00%,0.00%,0.00%
20260127,12,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,342,0,0,342,323,19,94.44%,5.56%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"3,352",0,0,"3,352","3,330",22,99.34%,0.66%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,"1,078",0,0,"1,078","1,074",4,99.63%,0.37%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"2,876",0,0,"2,876","2,855",21,99.27%,0.73%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,12,0,0,12,7,5,58.33%,41.67%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,524,0,0,521,449,72,86.18%,13.82%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,50,0,0,50,49,1,98.00%,2.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,910,0,0,910,465,445,51.10%,48.90%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,54,0,0,54,45,9,83.33%,16.67%,0.00%,0.00%
20260127,12,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"51,522",0,0,"51,522","23,925","27,597",46.44%,53.56%,0.00%,0.00%
20260127,12,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%
20260127,12,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"54,935",0,0,"54,935","25,769","29,166",46.91%,53.09%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,42,0,0,42,40,2,95.24%,4.76%,0.00%,0.00%
20260127,12,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,129,0,0,129,119,10,92.25%,7.75%,0.00%,0.00%
20260127,12,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,625,0,0,625,121,504,19.36%,80.64%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,335",0,0,"1,335","1,307",28,97.90%,2.10%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,"2,302",0,0,"2,302","2,242",60,97.39%,2.61%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,389,0,0,389,387,2,99.49%,0.51%,0.00%,0.00%
20260127,12,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,73,0,0,73,57,16,78.08%,21.92%,0.00%,0.00%
20260127,12,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,36,0,0,36,26,10,72.22%,27.78%,0.00%,0.00%
20260127,12,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"11,380",0,0,"11,380","5,459","5,921",47.97%,52.03%,0.00%,0.00%
20260127,12,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,18,0,0,18,13,5,72.22%,27.78%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,24,0,0,24,23,1,95.83%,4.17%,0.00%,0.00%
20260127,12,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,86,0,0,86,86,0,100.00%,0.00%,0.00%,0.00%
20260127,12,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,936",0,0,"4,936","4,525",411,91.67%,8.33%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,54,0,0,54,54,0,100.00%,0.00%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,"1,081",0,0,"1,081","1,078",3,99.72%,0.28%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,"1,275",0,0,"1,275","1,238",37,97.10%,2.90%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,92,0,0,92,87,5,94.57%,5.43%,0.00%,0.00%
20260127,12,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22515,MW_300x250 BANNER_MoneyDJ,antifroud,知名媒體,,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%
20260127,12,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,18,0,0,18,12,6,66.67%,33.33%,0.00%,0.00%
20260127,12,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,252,0,0,252,183,69,72.62%,27.38%,0.00%,0.00%
20260127,12,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,98,0,0,98,70,28,71.43%,28.57%,0.00%,0.00%
20260127,12,肖偉彬,1286,龍騰世紀書庫,4716,CF-內文中間-300*250-龍騰世紀書庫,,,,6,0,0,6,3,3,50.00%,50.00%,0.00%,0.00%
20260127,12,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%
20260127,12,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%
20260127,12,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,肖偉彬,1347,雲台書屋,4923,CF-上方通欄-300*250-雲台書屋,,,,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%
20260127,12,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,45,0,0,45,45,0,100.00%,0.00%,0.00%,0.00%
20260127,12,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,90,0,0,90,63,27,70.00%,30.00%,0.00%,0.00%
20260127,12,吳慧玲,2082,宅女懶懶子,8074,CF-內文中間_x0008_-300x250-宅女懶懶子,,,,7,0,0,7,4,3,57.14%,42.86%,0.00%,0.00%
20260127,12,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,90,0,0,90,86,4,95.56%,4.44%,0.00%,0.00%
20260127,12,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,25,0,0,25,20,5,80.00%,20.00%,0.00%,0.00%
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,188,0,0,188,170,18,90.43%,9.57%,0.00%,0.00%
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,296,0,0,296,266,30,89.86%,10.14%,0.00%,0.00%
20260127,12,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,12,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,19,0,0,19,16,3,84.21%,15.79%,0.00%,0.00%
20260127,12,冰楓科技有限公司,1711,冰楓短網址,9307,CF-300X250-跳轉頁下方-冰楓短網址,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"1,288",0,0,"1,288","1,248",40,96.89%,3.11%,0.00%,0.00%
20260127,13,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,14,0,0,14,14,0,100.00%,0.00%,0.00%,0.00%
20260127,13,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,427,0,0,427,426,1,99.77%,0.23%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,860,0,796,860,857,3,99.65%,0.35%,0.00%,92.56%
20260127,13,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,943,0,0,943,877,66,93.00%,7.00%,0.00%,0.00%
20260127,13,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"12,155",0,0,"12,155","11,917",238,98.04%,1.96%,0.00%,0.00%
20260127,13,冰楓科技有限公司,1710,冰楓論壇,12511,MW_300x250_Banner_冰楓論壇-exchange,,,,12,0,0,12,9,3,75.00%,25.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,529,0,0,529,427,102,80.72%,19.28%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,498,0,0,498,405,93,81.33%,18.67%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,981,0,0,981,870,111,88.69%,11.31%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"61,957",0,0,"61,957","34,889","27,068",56.31%,43.69%,0.00%,0.00%
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,762",0,0,"3,762","3,560",202,94.63%,5.37%,0.00%,0.00%
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"4,027",0,0,"4,027","3,718",309,92.33%,7.67%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"33,322",0,0,"33,322","26,996","6,326",81.02%,18.98%,0.00%,0.00%
20260127,13,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,22,0,0,22,19,3,86.36%,13.64%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,30,0,0,30,30,0,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,30,0,0,30,30,0,100.00%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,54,0,0,54,48,6,88.89%,11.11%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,18,0,0,18,14,4,77.78%,22.22%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,35,0,0,35,0,35,0.00%,100.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,426,0,0,426,311,115,73.00%,27.00%,0.00%,0.00%
20260127,13,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"3,450",0,0,"3,450","2,660",790,77.10%,22.90%,0.00%,0.00%
20260127,13,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,216,0,0,216,143,73,66.20%,33.80%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,30,0,0,30,16,14,53.33%,46.67%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,32,0,0,32,16,16,50.00%,50.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,187,0,0,187,159,28,85.03%,14.97%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,758,0,0,758,623,135,82.19%,17.81%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,240",0,0,"1,240","1,171",69,94.44%,5.56%,0.00%,0.00%
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,0,0,6,4,2,66.67%,33.33%,0.00%,0.00%
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,12,0,0,12,11,1,91.67%,8.33%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,776,0,0,776,465,311,59.92%,40.08%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,102,0,0,102,62,40,60.78%,39.22%,0.00%,0.00%
20260127,13,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,12,0,0,12,8,4,66.67%,33.33%,0.00%,0.00%
20260127,13,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,28,0,0,28,18,10,64.29%,35.71%,0.00%,0.00%
20260127,13,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,266,0,0,266,153,113,57.52%,42.48%,0.00%,0.00%
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,6,0,0,6,5,1,83.33%,16.67%,0.00%,0.00%
20260127,13,鳳梨傳媒股份有限公司,2896,四季線上影視-Mobile,14247,MW_文中創意320x480_四季線上影視-Mobile,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,19,0,0,19,13,6,68.42%,31.58%,0.00%,0.00%
20260127,13,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,266,0,0,266,210,56,78.95%,21.05%,0.00%,0.00%
20260127,13,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,295,0,0,295,184,111,62.37%,37.63%,0.00%,0.00%
20260127,13,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"29,623",0,0,"29,623","14,882","14,741",50.24%,49.76%,0.00%,0.00%
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,479,0,0,479,405,74,84.55%,15.45%,0.00%,0.00%
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,150,0,0,150,109,41,72.67%,27.33%,0.00%,0.00%
20260127,13,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,50,0,0,50,41,9,82.00%,18.00%,0.00%,0.00%
20260127,13,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,76,0,0,76,56,20,73.68%,26.32%,0.00%,0.00%
20260127,13,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"1,303",0,0,"1,303","1,288",15,98.85%,1.15%,0.00%,0.00%
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,996,0,0,996,850,146,85.34%,14.66%,0.00%,0.00%
20260127,13,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,0,0,6,6,0,100.00%,0.00%,0.00%,0.00%
20260127,13,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"17,621",0,0,"17,621","12,955","4,666",73.52%,26.48%,0.00%,0.00%
20260127,13,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,68,0,0,68,51,17,75.00%,25.00%,0.00%,0.00%
20260127,13,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,44,0,0,44,36,8,81.82%,18.18%,0.00%,0.00%
20260127,13,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,108,0,0,108,108,0,100.00%,0.00%,0.00%,0.00%
20260127,13,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,37,0,0,37,30,7,81.08%,18.92%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,134,0,0,134,118,16,88.06%,11.94%,0.00%,0.00%
20260127,13,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,36,0,0,36,36,0,100.00%,0.00%,0.00%,0.00%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,281,0,0,281,188,93,66.90%,33.10%,0.00%,0.00%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,66,0,0,66,44,22,66.67%,33.33%,0.00%,0.00%
