日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Eligible ads for quality Impressions,Quality Ads,Non-quality Ads,Quality Ads rate,Non-quality Ads rate
20260127,14,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,32,32,29,3,90.62%,9.38%
20260127,14,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,18,18,13,5,72.22%,27.78%
20260127,14,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,152,152,138,14,90.79%,9.21%
20260127,14,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,14,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,107,107,96,11,89.72%,10.28%
20260127,14,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,50,50,46,4,92.00%,8.00%
20260127,14,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,180,180,146,34,81.11%,18.89%
20260127,14,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,37,37,33,4,89.19%,10.81%
20260127,14,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,39,39,37,2,94.87%,5.13%
20260127,14,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,16,16,14,2,87.50%,12.50%
20260127,14,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,675,675,419,256,62.07%,37.93%
20260127,14,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"45,333","45,333","44,154","1,179",97.40%,2.60%
20260127,14,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"45,586","45,560","44,413","1,147",97.48%,2.52%
20260127,14,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,12,12,12,0,100.00%,0.00%
20260127,14,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"75,213","75,213","73,686","1,527",97.97%,2.03%
20260127,14,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,320,320,235,85,73.44%,26.56%
20260127,14,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,256,256,169,87,66.02%,33.98%
20260127,14,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,42,42,39,3,92.86%,7.14%
20260127,14,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"4,418","4,418","2,660","1,758",60.21%,39.79%
20260127,14,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18007,CF_336x280_文末右側看板_工商時報-exchange,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,14,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,70,70,67,3,95.71%,4.29%
20260127,14,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,86,86,81,5,94.19%,5.81%
20260127,14,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,"1,387","1,387","1,034",353,74.55%,25.45%
20260127,14,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"3,354","3,354","2,598",756,77.46%,22.54%
20260127,14,第一網站股份有限公司,3440,fsa_passback_first,18266,(子)CF_970x250_cfbanner_blog,,,子聯播網,462,462,423,39,91.56%,8.44%
20260127,14,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,144,144,91,53,63.19%,36.81%
20260127,14,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,996,996,884,112,88.76%,11.24%
20260127,14,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,65,65,57,8,87.69%,12.31%
20260127,14,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,411,411,371,40,90.27%,9.73%
20260127,14,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,14,14,14,0,100.00%,0.00%
20260127,14,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,6,6,4,2,66.67%,33.33%
20260127,14,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,102,102,83,19,81.37%,18.63%
20260127,14,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,36,36,32,4,88.89%,11.11%
20260127,14,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,14,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,231,231,227,4,98.27%,1.73%
20260127,14,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,42,42,41,1,97.62%,2.38%
20260127,14,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"5,056","5,056","4,280",776,84.65%,15.35%
20260127,14,德榕企業有限公司,3577,TW Bodhi,20705,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,12,12,12,0,100.00%,0.00%
20260127,14,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,231,231,227,4,98.27%,1.73%
20260127,14,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,128,128,127,1,99.22%,0.78%
20260127,14,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,64,64,64,0,100.00%,0.00%
20260127,14,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,14,14,14,0,100.00%,0.00%
20260127,14,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,20,20,18,2,90.00%,10.00%
20260127,14,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"5,883","5,877","5,168",709,87.94%,12.06%
20260127,14,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"4,530","4,530","3,853",677,85.06%,14.94%
20260127,14,朱光宁,3269,石頭小說-mobile,21741,MW_320x480_蓋版_石頭小說-mobile,antifroud,,,6,6,1,5,16.67%,83.33%
20260127,14,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,14,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,520,520,502,18,96.54%,3.46%
20260127,14,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,277,277,274,3,98.92%,1.08%
20260127,14,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,7,7,4,3,57.14%,42.86%
20260127,14,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"4,460","4,460","4,106",354,92.06%,7.94%
20260127,14,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,186,186,160,26,86.02%,13.98%
20260127,14,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,65,65,58,7,89.23%,10.77%
20260127,14,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,110,110,106,4,96.36%,3.64%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,12,12,12,0,100.00%,0.00%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"2,293","2,293","2,120",173,92.46%,7.54%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,333,333,325,8,97.60%,2.40%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"2,592","2,592","2,372",220,91.51%,8.49%
20260127,14,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,415,415,222,193,53.49%,46.51%
20260127,14,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,158,158,137,21,86.71%,13.29%
20260127,14,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,18,18,12,6,66.67%,33.33%
20260127,14,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,44,44,44,0,100.00%,0.00%
20260127,14,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,737,737,367,370,49.80%,50.20%
20260127,14,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,14,14,9,5,64.29%,35.71%
20260127,14,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"51,347","51,347","28,436","22,911",55.38%,44.62%
20260127,14,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,6,3,3,50.00%,50.00%
20260127,14,朱光宁,3718,稷下書院2,22093,CF_336 x 280 banner_稷下書院2_cpc1.67,antifroud,,,"48,674","48,674","28,244","20,430",58.03%,41.97%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22131,CF_文中300x250_TVBS-新聞網_HB_1,,知名媒體,,26,26,26,0,100.00%,0.00%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22132,CF_文中300x250_TVBS-新聞網_HB_2,,知名媒體,,36,36,34,2,94.44%,5.56%
20260127,14,富盈數據股份有限公司,3680,TVBS-新聞網_HB,22133,CF_文中300x250_TVBS-新聞網_HB_3,,知名媒體,,126,126,116,10,92.06%,7.94%
20260127,14,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,22213,MW_蓋版_縮短網址產生器-reurl-2025.05(特殊供量),,知名媒體,,782,782,85,697,10.87%,89.13%
20260127,14,艾得基客行銷顧問股份有限公司,3724,上報,22217,MW_置底創意(非展開)_上報,,知名媒體,,"1,944","1,944","1,898",46,97.63%,2.37%
20260127,14,艾得基客行銷顧問股份有限公司,3724,上報,22218,MW_置底(展開)_上報,,知名媒體,,"1,065","1,065","1,032",33,96.90%,3.10%
20260127,14,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22219,MW_置底(展開)_Basketball TOP5,,,,80,80,80,0,100.00%,0.00%
20260127,14,欣發現股份有限公司,3363,大人物-mobile,22222,MW_蓋板_大人物,,知名媒體,,32,32,28,4,87.50%,12.50%
20260127,14,艾得基客行銷顧問股份有限公司,3738,痞客邦,22226,MW_文章頁-置底-痞客邦,,知名媒體,,12,12,9,3,75.00%,25.00%
20260127,14,朱光宁,3741,石頭小說3,22396,MW_置底_石頭小說3,,,,18,18,12,6,66.67%,33.33%
20260127,14,朱光宁,3741,石頭小說3,22398,CF_336 x 280 banner_石頭小說3_cpc1.67,,,,"10,198","10,198","5,660","4,538",55.50%,44.50%
20260127,14,朱光宁,3741,石頭小說3,22399,CF_320 x 480 橫幅_石頭小說3,,,,20,20,11,9,55.00%,45.00%
20260127,14,艾得基客行銷顧問股份有限公司,3724,上報,22405,MW_蓋版_上報,,知名媒體,,219,219,213,6,97.26%,2.74%
20260127,14,闇碼科技股份有限公司,3068,限時圖片-imgus,22406,MW_置底_imgus,antifroud,,,159,159,156,3,98.11%,1.89%
20260127,14,第一網站股份有限公司,2783,漫畫櫃manhuagui,22443,MW_置底_manhuagui,antifroud,,,"4,227","4,227","3,820",407,90.37%,9.63%
20260127,14,艾得基客行銷顧問股份有限公司,3490,太報,22495,MW_300x250 BANNER_太報_CPM5,,知名媒體,子聯播網,6,6,6,0,100.00%,0.00%
20260127,14,艾得基客行銷顧問股份有限公司,2689,Basketball Top5,22498,MW_300x250 Banner_Basketball TOP5_CPM5,,,子聯播網,278,278,274,4,98.56%,1.44%
20260127,14,艾得基客行銷顧問股份有限公司,2578,鉅亨網,22507,MW_300x250_鉅亨網_直播用BN-1,,知名媒體,子聯播網,776,776,753,23,97.04%,2.96%
20260127,14,艾得基客行銷顧問股份有限公司,3752,ＭoneyDJ,22514,MW_文中創意320x480_MoneyDJ,antifroud,知名媒體,,46,46,41,5,89.13%,10.87%
20260127,14,李承翰-webptt,718,Web批踢踢(RWD),2284,MW-蓋板_文中_Web批踢踢,antifroud,,,56,56,40,16,71.43%,28.57%
20260127,14,麥智維,999,動漫戲說,3543,CF-728*90-內文上方-動漫戲說,antifroud,,,153,153,108,45,70.59%,29.41%
20260127,14,蔡建磊,1269,跑跑資訊站,4622,CF-300X250-內文右側-跑跑資訊站,,,,6,6,4,2,66.67%,33.33%
20260127,14,肖偉彬,1287,紅櫻桃小說書庫,4678,CF-內文上方-300*250-紅櫻桃小說書庫,,,,40,40,30,10,75.00%,25.00%
20260127,14,肖偉彬,1286,龍騰世紀書庫,4716,CF-內文中間-300*250-龍騰世紀書庫,,,,6,6,3,3,50.00%,50.00%
20260127,14,肖偉彬,1287,紅櫻桃小說書庫,4717,MW_文中創意300x250_紅櫻桃小說書庫,,,,6,6,3,3,50.00%,50.00%
20260127,14,技達創意資訊有限公司,1299,泰好網,4733,CF-300*250-內文下方-泰好網,,,,24,24,24,0,100.00%,0.00%
20260127,14,技達創意資訊有限公司,1299,泰好網,4734,MW-320*100-首頁、內文上方-泰好網,,,,6,6,6,0,100.00%,0.00%
20260127,14,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,6,6,3,3,50.00%,50.00%
20260127,14,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,20,20,18,2,90.00%,10.00%
20260127,14,莊博凱,1676,夢遊電玩-exchange,6310,CF-160*600-網頁右側-夢遊電玩-exchange,,,,36,36,32,4,88.89%,11.11%
20260127,14,吳慧玲,2082,宅女懶懶子,8073,CF-右側通欄第二塊-300x600-宅女懶懶子,antifroud,,,12,12,8,4,66.67%,33.33%
20260127,14,精鏡傳媒股份有限公司,1060,鏡週刊,8249,MW_置底創意(展開)_鏡週刊,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,14,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,976,976,865,111,88.63%,11.37%
20260127,14,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,38,38,34,4,89.47%,10.53%
20260127,14,布林遊國際有限公司,1692,Bring You,8393,CF-300X250-上方通欄右側_BringYou,,知名媒體,,32,32,32,0,100.00%,0.00%
20260127,14,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,20,20,18,2,90.00%,10.00%
20260127,14,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,64,64,58,6,90.62%,9.38%
20260127,14,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,12,12,11,1,91.67%,8.33%
20260127,15,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"1,326","1,326","1,290",36,97.29%,2.71%
20260127,15,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,24,24,24,0,100.00%,0.00%
20260127,15,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,714,714,714,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,413,413,402,11,97.34%,2.66%
20260127,15,第一網站股份有限公司,2540,risu短網址,11260,MW-300X250-MB_page_left-risu,,知名媒體,,56,56,41,15,73.21%,26.79%
20260127,15,第一網站股份有限公司,2492,ttshow,11273,MW-300X250-ttshow,,知名媒體,,41,41,33,8,80.49%,19.51%
20260127,15,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,"1,373","1,373","1,290",83,93.95%,6.05%
20260127,15,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"8,664","8,664","8,537",127,98.53%,1.47%
20260127,15,葉志斌,2745,繁中寶可夢卡表生成器-奶爸工作室-exchange,12210,CF_728x90__文末__繁中寶可夢卡表生成器,,,,6,6,6,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2540,risu短網址,12496,CF_300x250_popup(直播) _risu短網址,antifroud,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,545,545,443,102,81.28%,18.72%
20260127,15,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,525,525,423,102,80.57%,19.43%
20260127,15,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,833,833,765,68,91.84%,8.16%
20260127,15,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"3,859","3,859","2,213","1,646",57.35%,42.65%
20260127,15,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,683","1,683","1,620",63,96.26%,3.74%
20260127,15,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"1,723","1,723","1,653",70,95.94%,4.06%
20260127,15,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"57,073","57,073","46,935","10,138",82.24%,17.76%
20260127,15,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,36,36,35,1,97.22%,2.78%
20260127,15,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,64,64,62,2,96.88%,3.12%
20260127,15,艾得基客行銷顧問股份有限公司,2266,嬰兒與母親,12869,MW_置底創意_嬰兒與母親,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,122,122,121,1,99.18%,0.82%
20260127,15,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,18,18,17,1,94.44%,5.56%
20260127,15,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,60,60,59,1,98.33%,1.67%
20260127,15,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,239,239,0,239,0.00%,100.00%
20260127,15,東森電視事業股份有限公司,2014,東森新聞網,13162,MW_置底創意(展開)_東森新聞網,antifroud,知名媒體,,257,257,257,0,100.00%,0.00%
20260127,15,和運租車股份有限公司,2878,abc好車網,13368,CF_970x90_物件頁下方_abc好車網,,知名媒體,,18,18,10,8,55.56%,44.44%
20260127,15,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,354,354,267,87,75.42%,24.58%
20260127,15,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"2,401","2,401","1,876",525,78.13%,21.87%
20260127,15,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,"1,671","1,671","1,232",439,73.73%,26.27%
20260127,15,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,889,889,768,121,86.39%,13.61%
20260127,15,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"2,629","2,629","2,477",152,94.22%,5.78%
20260127,15,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,15,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13856,CF_300x250_轉址失敗頁第二塊_reurl,,知名媒體,,12,12,9,3,75.00%,25.00%
20260127,15,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,22,22,14,8,63.64%,36.36%
20260127,15,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,18,18,14,4,77.78%,22.22%
20260127,15,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,78,78,52,26,66.67%,33.33%
20260127,15,東森電視事業股份有限公司,2014,東森新聞網,14097,MW_蓋版_東森新聞網,,知名媒體,,"1,886","1,886","1,873",13,99.31%,0.69%
20260127,15,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,204,204,141,63,69.12%,30.88%
20260127,15,巨思文化股份有限公司,3052,經理人_HB,14238,MW_文章結束第一塊_300x250_經理人-HB,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,15,巨思文化股份有限公司,3052,經理人_HB,14239,CF_300x250_內文下方右側_經理人-HB,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,15,巨思文化股份有限公司,3052,經理人_HB,14240,CF_300x250_內文下方左側_經理人-HB,,知名媒體,,6,6,4,2,66.67%,33.33%
20260127,15,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,20,20,20,0,100.00%,0.00%
20260127,15,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,321,321,291,30,90.65%,9.35%
20260127,15,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,"7,284","7,284","5,430","1,854",74.55%,25.45%
20260127,15,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"22,684","22,674","12,442","10,232",54.87%,45.13%
20260127,15,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,192,192,187,5,97.40%,2.60%
20260127,15,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,112,112,98,14,87.50%,12.50%
20260127,15,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,6,6,4,2,66.67%,33.33%
20260127,15,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,12,12,10,2,83.33%,16.67%
20260127,15,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,889,889,829,60,93.25%,6.75%
20260127,15,布林遊國際有限公司,2620,Bring You-exchange,15951,CF_300x600_右側通欄_BringYou-exchange,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,6,6,0,100.00%,0.00%
20260127,15,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"15,588","15,588","12,452","3,136",79.88%,20.12%
20260127,15,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,56,56,50,6,89.29%,10.71%
20260127,15,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,14,14,11,3,78.57%,21.43%
20260127,15,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,98,98,82,16,83.67%,16.33%
20260127,15,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,6,6,5,1,83.33%,16.67%
20260127,15,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,48,48,46,2,95.83%,4.17%
20260127,15,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,18,18,18,0,100.00%,0.00%
20260127,15,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,378,378,315,63,83.33%,16.67%
20260127,15,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,91,91,83,8,91.21%,8.79%
20260127,15,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,64,64,58,6,90.62%,9.38%
20260127,15,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,18,18,16,2,88.89%,11.11%
20260127,15,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"1,445","1,445",947,498,65.54%,34.46%
20260127,15,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,6,6,6,0,100.00%,0.00%
20260127,15,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"45,289","45,289","44,396",893,98.03%,1.97%
20260127,15,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"43,424","43,424","42,553",871,97.99%,2.01%
20260127,15,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,6,6,6,0,100.00%,0.00%
