日期,小時,供應商名稱,網站,網站名稱,版位編號,版位名稱,antifroud,知名媒體,子聯播網,Total Tracked Ads,Reduced Value Inventory (RVI) Ads,Incentivized Browsing (RVI) Ads,Proxy Server (RVI) Ads,seeThrough Ads,Invisible URL Ads,Total Eligible Ads for Site Quality,% Reduced Value Inventory (RVI) Ads,% seeThrough Ads,Invisible URL rate,% Incentivized Browsing (RVI) Ads,% Proxy Server (RVI) Ads
20260127,12,肖偉彬,1347,雲台書屋,4923,CF-上方通欄-300*250-雲台書屋,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,12,陈晋福,1367,電視超人,4997,CF-300X250-電視超人,,,,45,6,0,6,45,0,45,13.33%,100.00%,0.00%,0.00%,13.33%
20260127,12,麥智維,999,動漫戲說,6069,CF-300*250-首頁-動漫戲說,,,,84,12,0,12,72,0,84,14.29%,85.71%,0.00%,0.00%,14.29%
20260127,12,吳慧玲,2082,宅女懶懶子,8074,CF-內文中間_x0008_-300x250-宅女懶懶子,,,,7,0,0,0,7,0,7,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,12,精鏡傳媒股份有限公司,1060,鏡週刊,8250,MW_置底創意(非展開)_鏡週刊,,知名媒體,,90,14,0,14,70,0,90,15.56%,77.78%,0.00%,0.00%,15.56%
20260127,12,臺灣電視事業股份有限公司,52,台視,8313,PC-300x250_內文第一塊_台視財經,,知名媒體,,25,1,0,1,24,0,25,4.00%,96.00%,0.00%,0.00%,4.00%
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8576,CF_336x280_戲劇-右側好康資訊下方_LINE TV-exchange,,知名媒體,,188,28,0,28,174,0,188,14.89%,92.55%,0.00%,0.00%,14.89%
20260127,12,巧克科技新媒體股份有限公司,2127,LINE TV_Banner-exchange,8577,CF_336x280_戲劇-右側好康資訊上方_LINE TV-exchange,,知名媒體,,296,26,0,26,283,0,296,8.78%,95.61%,0.00%,0.00%,8.78%
20260127,12,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,8862,CF_970X90_分類新聞內頁上方_民視新聞(MCM),,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,12,見聞科技有限公司,2251,就是節目表,9233,MW-300x250-節目表文中-就是節目表,,,,19,0,0,0,19,0,19,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,12,冰楓科技有限公司,1711,冰楓短網址,9307,CF-300X250-跳轉頁下方-冰楓短網址,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,英屬維京群島商浩美數位有限公司台灣分公司,2315,Teepr亮新聞-exchange,10012,CF_336x280Banner_Teepr亮新聞-exchange,,知名媒體,,"1,264",6,0,6,887,0,1264,0.47%,70.17%,0.00%,0.00%,0.47%
20260127,13,昱得資訊工作室,2528,數位書香,11080,CF_728x90_首頁上方_數位書香,antifroud,,,14,0,0,0,14,0,14,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,昱得資訊工作室,2528,數位書香,11081,CF_160x600_首頁右側_數位書香,antifroud,,,421,0,0,0,421,0,421,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2518,麻辣家族討論區(twbts),11082,CF-728X90-twbts,antifroud,,,854,0,0,0,854,0,854,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2601,Meme梗圖倉庫,11443,CF-336X280-meme,,,,931,109,0,109,872,0,931,11.71%,93.66%,0.00%,0.00%,11.71%
20260127,13,艾得基客行銷顧問股份有限公司,2578,鉅亨網,12070,MW_320x480_文中創意_鉅亨網,,知名媒體,,"12,089",663,0,663,"9,717",0,12089,5.48%,80.38%,0.00%,0.00%,5.48%
20260127,13,冰楓科技有限公司,1710,冰楓論壇,12511,MW_300x250_Banner_冰楓論壇-exchange,,,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12559,CF_300x250_右側互動看版_中時電子報_HB,,知名媒體,,529,32,0,32,502,0,529,6.05%,94.90%,0.00%,0.00%,6.05%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12560,CF_336x280_文中看板_中時電子報_HB,,知名媒體,,498,28,0,28,474,0,498,5.62%,95.18%,0.00%,0.00%,5.62%
20260127,13,時報資訊股份有限公司,2770,中時電子報_HB,12561,MW_300x250_內頁TOP Banner_中時電子報_HB,antifroud,知名媒體,,981,144,0,144,744,0,981,14.68%,75.84%,0.00%,0.00%,14.68%
20260127,13,第一網站股份有限公司,2768,czbooks,12570,CF_728x90_banner_czbooks,,,,"61,939",839,0,839,"61,602",0,61939,1.35%,99.46%,0.00%,0.00%,1.35%
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12579,CF_300x250_右側第一塊_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"3,714",131,0,131,"2,899",0,3714,3.53%,78.06%,0.00%,0.00%,3.53%
20260127,13,鳳梨傳媒股份有限公司,2190,民視新聞網-Exchange,12580,CF_300x250_內文文中左側_民視新聞網-Exchange(RWD)(MCM),,知名媒體,,"4,015",163,0,163,"3,293",0,4015,4.06%,82.02%,0.00%,0.00%,4.06%
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,12676,CF_728X90_manhuagui,antifroud,,,"33,256","3,047",0,"3,047","31,032",0,33256,9.16%,93.31%,0.00%,0.00%,9.16%
20260127,13,艾得基客行銷顧問股份有限公司,2635,工商時報,12761,MW_320x480_文中創意_工商時報new,,知名媒體,,22,2,0,2,19,0,22,9.09%,86.36%,0.00%,0.00%,9.09%
20260127,13,第一網站股份有限公司,2801,damanwoo,12868,CF-300x250_Banner_damanwoo_大人物,,,,30,2,0,2,29,0,30,6.67%,96.67%,0.00%,0.00%,6.67%
20260127,13,第一網站股份有限公司,2820,星座好朋友(horofriend88),12966,MW_320x100_horofriend88,antifroud,,,30,0,0,0,20,0,30,0.00%,66.67%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2335,中時電子報_2019,12974,MW-置底創意(展開)-中時電子報_2019,antifroud,知名媒體,,54,8,0,8,43,0,54,14.81%,79.63%,0.00%,0.00%,14.81%
20260127,13,第一網站股份有限公司,2836,vivi01,13032,MW_置底創意_vivi01 ViVi視頻,,,,18,0,0,0,15,0,18,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2838,mycard,13041,MW_320x480_加倍mycard,,,,35,0,0,0,35,0,35,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2862,Manhuaren,13254,MW_320x100_banner_manhuaren,,,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,13,曾憲敏,202,85小說網,13445,MW_336X280_全量1_85小說網,,,,414,132,0,132,312,0,414,31.88%,75.36%,0.00%,0.00%,31.88%
20260127,13,曾憲敏,202,85小說網,13446,MW_336X280_全量2_85小說網,,,,"3,426",962,0,962,"2,579",0,3426,28.08%,75.28%,0.00%,0.00%,28.08%
20260127,13,曾憲敏,601,85小說網_PC,13450,(子)CF_336x280_全量2_85小說網,,,子聯播網,204,0,0,0,204,0,204,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,13482,(子)CF_300x600_banner_czbooks(限時段),,,子聯播網,30,0,0,0,30,0,30,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,13483,(子)CF_970x250_banner_czbooks(限時段),,,子聯播網,32,0,0,0,32,0,32,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2910,clickme,13548,(子)CF_300x250_banner_clickme(一般),,,子聯播網,187,8,0,8,185,0,187,4.28%,98.93%,0.00%,0.00%,4.28%
20260127,13,第一網站股份有限公司,2910,clickme,13549,CF_300x250_banner_clickme(一般),,,,752,163,0,163,596,0,752,21.68%,79.26%,0.00%,0.00%,21.68%
20260127,13,第一網站股份有限公司,2916,KiKiNote,13576,(子)CF_300x250_banner_kikinote,,知名媒體,子聯播網,"1,234",0,0,0,"1,232",0,1234,0.00%,99.84%,0.00%,0.00%,0.00%
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13848,CF_300x250_轉址失敗_最右邊_reurl,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,闇碼科技股份有限公司,2992,縮短網址產生器-reurl-exchange,13861,CF_300x250_網址下方右側(PB)_reurl,,知名媒體,,12,4,0,4,7,0,12,33.33%,58.33%,0.00%,0.00%,33.33%
20260127,13,第一網站股份有限公司,2768,czbooks,13903,(子)CF_300x250_banner_czbooks(直播),antifroud,,子聯播網,764,0,0,0,764,0,764,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,14036,MW_320x480_CZBOOKS,antifroud,,,102,15,0,15,88,0,102,14.71%,86.27%,0.00%,0.00%,14.71%
20260127,13,陳人鳳,480,飛格寵物家族_PC,1407,CF-728X90_上方通欄_飛格寵物家族,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,陳人鳳,480,飛格寵物家族_PC,1408,CF-300X250_內文_飛格寵物家族,,,,28,0,0,0,26,0,28,0.00%,92.86%,0.00%,0.00%,0.00%
20260127,13,飛凡傳播股份有限公司,1921,非凡新聞台-exchange,14188,MW_300x250_內文上方_非凡新聞-exchange,antifroud,知名媒體,,6,2,0,2,4,0,6,33.33%,66.67%,0.00%,0.00%,33.33%
20260127,13,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,14210,MW_文中創意300x250_縮短網址產生器-reurl,,知名媒體,,266,12,0,12,219,0,266,4.51%,82.33%,0.00%,0.00%,4.51%
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14246,MW_300x250_文章結束第一塊_數位時代-HB,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,鳳梨傳媒股份有限公司,2896,四季線上影視-Mobile,14247,MW_文中創意320x480_四季線上影視-Mobile,,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,3059,塔科女子,14258,CF_336x280_全網_塔科女子,,知名媒體,,19,0,0,0,16,0,19,0.00%,84.21%,0.00%,0.00%,0.00%
20260127,13,CBROOT LTD,3003,包子漫畫-exchange,14291,MW_300x250_蓋板(PB)_包子漫畫,,,,266,122,0,122,168,0,266,45.86%,63.16%,0.00%,0.00%,45.86%
20260127,13,朱光宁,3152,石頭小說-exchange,14472,MW_336x280_Banner_石頭小說,,,,283,69,0,69,219,0,283,24.38%,77.39%,0.00%,0.00%,24.38%
20260127,13,朱光宁,3149,稷下書院-exchange,14748,MW_320x100_置底(PB)_稷下書院,,,,"29,515","10,354",0,"10,354","21,561",0,29515,35.08%,73.05%,0.00%,0.00%,35.08%
20260127,13,巨思文化股份有限公司,3053,數位時代_HB,14764,MW_置底創意_(非展開)_數位時代_HB,,知名媒體,,473,135,0,135,337,0,473,28.54%,71.25%,0.00%,0.00%,28.54%
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,14980,CF_970x250_內頁_PC置頂橫幅-中天新聞網-exchange,,知名媒體,,138,0,0,0,125,0,138,0.00%,90.58%,0.00%,0.00%,0.00%
20260127,13,曾憲敏,3327,85小說網_創意,15227,MW-300X250_85小說網_隨身影音PB,,,,50,8,0,8,39,0,50,16.00%,78.00%,0.00%,0.00%,16.00%
20260127,13,曾憲敏,3327,85小說網_創意,15228,MW-創意-85小說網,,,,76,22,0,22,57,0,76,28.95%,75.00%,0.00%,0.00%,28.95%
20260127,13,千晶文化事業股份有限公司,3336,Beauty 美人圈,15254,MW_置底創意(非展開)_ Beauty 美人圈,,知名媒體,,"1,297",64,0,64,"1,044",0,1297,4.93%,80.49%,0.00%,0.00%,4.93%
20260127,13,中天電視股份有限公司,3282,中天新聞網-exchange,15859,CF_336x280_內頁_PC右側互動看板B-中天新聞網-exchange,,知名媒體,,984,22,0,22,883,0,984,2.24%,89.74%,0.00%,0.00%,2.24%
20260127,13,CBROOT LTD,3352,西瓜卡通-exchange,15970,CF_160x600_影音內容_西瓜卡通-exchange,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司,2817,旺得富,16911,CF_300x250_Billboard_2nd_旺得富,,知名媒體,,6,0,0,0,5,0,6,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,13,朱光宁,3360,提莫書屋-exchange,16957,MW_336x280banner_提莫書屋_exchange,,,,"17,501","4,107",0,"4,107","13,864",0,17501,23.47%,79.22%,0.00%,0.00%,23.47%
20260127,13,朱光宁,3361,提莫書屋-mobile,16959,MW_320x480_文中創意_提莫書屋-mobile,,,,68,22,0,22,52,0,68,32.35%,76.47%,0.00%,0.00%,32.35%
20260127,13,欣發現股份有限公司,3365,Hami任務牆-mobile,16969,MW_置底創意_Hami任務牆,,知名媒體,,44,8,0,8,39,0,44,18.18%,88.64%,0.00%,0.00%,18.18%
20260127,13,欣發現股份有限公司,3364,女子學-mobile,16972,MW_置底創意_女子學,antifroud,,,108,0,0,0,108,0,108,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,欣發現股份有限公司,3363,大人物-mobile,16973,MW_置底創意_大人物,,知名媒體,,37,2,0,2,35,0,37,5.41%,94.59%,0.00%,0.00%,5.41%
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,17027,MW_320x480_蓋版_漫畫櫃manhuagui,,,,128,27,0,27,95,0,128,21.09%,74.22%,0.00%,0.00%,21.09%
20260127,13,艾得基客行銷顧問股份有限公司,3373,良醫健康網,17092,MW_置底創意_良醫健康網,,知名媒體,,36,14,0,14,24,0,36,38.89%,66.67%,0.00%,0.00%,38.89%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17179,CF_300x250_熱門大看板_Mobile01_HB,,知名媒體,,275,8,0,8,271,0,275,2.91%,98.55%,0.00%,0.00%,2.91%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17180,CF_300x250_置底看板左_Mobile01_HB,,知名媒體,,60,0,0,0,60,0,60,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17181,CF_300x250_置底看板中_Mobile01_HB,,知名媒體,,108,0,0,0,108,0,108,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,詠勝科技有限公司,3385,Mobile01_HB,17182,CF_300x250_置底看板右_Mobile01_HB,,知名媒體,,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,朱光宁,3268,稷下書院-mobile,17207,MW_320x480_蓋版_稷下書院-mobile,,,,"1,059",354,0,354,746,0,1059,33.43%,70.44%,0.00%,0.00%,33.43%
20260127,13,中華電視股份有限公司,3389,華視-mobile,17230,MW_置底創意(非展開)_華視-mobile,,知名媒體,,24,0,0,0,19,0,24,0.00%,79.17%,0.00%,0.00%,0.00%
20260127,13,李立娟,3395,vivi0視頻-exchange,17293,CF_336x280_Banner_vivi01視頻-exchange,antifroud,,,"42,880",208,0,208,"31,449",0,42880,0.49%,73.34%,0.00%,0.00%,0.49%
20260127,13,李立娟,3395,vivi0視頻-exchange,17294,MW_336x280_Banner_vivi01視頻-exchange,antifroud,,,"44,701",162,0,162,"32,594",0,44701,0.36%,72.92%,0.00%,0.00%,0.36%
20260127,13,李立娟,3395,vivi0視頻-exchange,17299,MW_300x250_蓋板(PB)-vivi01視頻-exchange,,,,12,0,0,0,11,0,12,0.00%,91.67%,0.00%,0.00%,0.00%
20260127,13,李立娟,3395,vivi0視頻-exchange,17300,MW_320x100_置底(PB)_vivi01視頻-exchange,antifroud,,,"69,432",227,0,227,"50,906",0,69432,0.33%,73.32%,0.00%,0.00%,0.33%
20260127,13,李立娟,3397,趣聞圖說-exchange,17309,MW_336x280_文中Banner_趣聞圖說-exchange,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,曾憲敏,601,85小說網_PC,1773,CF-300x250_85小說網_內文1,,,,305,54,0,54,279,0,305,17.70%,91.48%,0.00%,0.00%,17.70%
20260127,13,李立娟,3396,趣聞圖說-Mobile,17923,MW_置底創意(展開)_趣聞圖說-Mobile,,,,92,0,0,0,72,0,92,0.00%,78.26%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2768,czbooks,17927,MW_置底創意_czbook,,,,"5,499","1,773",0,"1,773","3,962",0,5499,32.24%,72.05%,0.00%,0.00%,32.24%
20260127,13,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18003,CF_300x250_互動看板2_工商時報-exchange,,知名媒體,,8,0,0,0,8,0,8,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18014,MW_300x250_文末Banner1_工商時報-exchange,,知名媒體,,58,14,0,14,42,0,58,24.14%,72.41%,0.00%,0.00%,24.14%
20260127,13,時報資訊股份有限公司_工商時報,3427,工商時報-exchange,18015,MW_300x250_文末Banner2_工商時報-exchange,,知名媒體,,161,34,0,34,121,0,161,21.12%,75.16%,0.00%,0.00%,21.12%
20260127,13,第一網站股份有限公司,3440,fsa_passback_first,18201,CF_336x280_fsa_passback_first,,,,970,381,0,381,812,0,970,39.28%,83.71%,0.00%,0.00%,39.28%
20260127,13,第一網站股份有限公司,3440,fsa_passback_first,18202,CF_300x250_fsa_passback_first,,,,"4,621",345,0,345,"4,416",0,4621,7.47%,95.56%,0.00%,0.00%,7.47%
20260127,13,第一網站股份有限公司,3440,fsa_passback_first,18266,(子)CF_970x250_cfbanner_blog,,,子聯播網,284,0,0,0,284,0,284,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,莊博凱,3455,夢遊電玩,18269,300x250 Banner,,,,18,0,0,0,18,0,18,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,朱光宁,3268,稷下書院-mobile,18297,MW_置底創意(展開)_稷下書院-mobile,,,,132,38,0,38,100,0,132,28.79%,75.76%,0.00%,0.00%,28.79%
20260127,13,冰楓科技有限公司,3485,冰楓論壇-exchange,18487,CF_970x90_內文上方第一塊_冰楓論壇-exchange,,,,985,16,0,16,973,0,985,1.62%,98.78%,0.00%,0.00%,1.62%
20260127,13,冰楓科技有限公司,3485,冰楓論壇-exchange,18488,MW_320x100_內文上方第一塊_ 冰楓論壇-exchange,antifroud,,,85,0,0,0,84,0,85,0.00%,98.82%,0.00%,0.00%,0.00%
20260127,13,冰楓科技有限公司,3485,冰楓論壇-exchange,18492,MW_300x250_Banner_ 冰楓論壇-exchange,,,,450,19,0,19,444,0,450,4.22%,98.67%,0.00%,0.00%,4.22%
20260127,13,闇碼科技股份有限公司,3048,縮短網址產生器-reurl,18535,MW_蓋版_縮短網址產生器-reurl,,知名媒體,,18,2,0,2,14,0,18,11.11%,77.78%,0.00%,0.00%,11.11%
20260127,13,CBROOT LTD,3492,包子漫畫(特開流量)-exchange,18544,(子)CF_300x600_指定流量_包子漫畫(特開流量)-exchange,,,子聯播網,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,CBROOT LTD,3510,包子漫畫_twmanga-exchange,18737,CF_970x90_Banner_ 包子漫畫_twmanga-exchange,,,,46,0,0,0,45,0,46,0.00%,97.83%,0.00%,0.00%,0.00%
20260127,13,舒禾驊,3535,荷花動漫筆記,18887,CF_336x280_文章頁文中_荷花動漫筆記,,,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18924,CF_300x250_內容頁_右側看版_1_台灣英文新聞(new)-exchange,,知名媒體,,32,2,0,2,31,0,32,6.25%,96.88%,0.00%,0.00%,6.25%
20260127,13,台灣英文新聞股份有限公司,3537,台灣英文新聞(new)-exchange,18925,CF_300x600_內容頁_右側看版_2_台灣英文新聞(new)-exchange,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,聯合線上股份有限公司,3549,UDN元氣網,19018,CF_首頁文章推薦第三格300x250_UDN元氣網,,知名媒體,,6,2,0,2,5,0,6,33.33%,83.33%,0.00%,0.00%,33.33%
20260127,13,艾得基客行銷顧問股份有限公司,3490,太報,19043,MW_置底創意(展開)_太報,,知名媒體,,273,24,0,24,203,0,273,8.79%,74.36%,0.00%,0.00%,8.79%
20260127,13,艾得基客行銷顧問股份有限公司,3552,玩具人,19044,MW_320x480_文中創意_玩具人,,知名媒體,,53,12,0,12,40,0,53,22.64%,75.47%,0.00%,0.00%,22.64%
20260127,13,先驅媒體社會企業股份有限公司,3554,新頭殼(R18),19047,(子)CF_300x250Banner_newtalk.tw_content_300250_1_新頭殼(R18),,知名媒體,子聯播網,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2783,漫畫櫃manhuagui,20685,MW_300X250_manhuagui,antifroud,,,"6,171","1,669",0,"1,669","4,638",0,6171,27.05%,75.16%,0.00%,0.00%,27.05%
20260127,13,德榕企業有限公司,3577,TW Bodhi,20705,(子)CF_336x280_文章頁(RWD)_TW Bodhi,antifroud,,子聯播網,12,0,0,0,12,0,12,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,德榕企業有限公司,3578,TW Bodhi_mobile,20707,MW_置底創意_TW Bodhi,,,,18,2,0,2,11,0,18,11.11%,61.11%,0.00%,0.00%,11.11%
20260127,13,德榕企業有限公司,3578,TW Bodhi_mobile,20708,MW_蓋板_TW Bodhi,,,,238,70,0,70,166,0,238,29.41%,69.75%,0.00%,0.00%,29.41%
20260127,13,德榕企業有限公司,3581,忘憂書屋,20727,CF_336x280文章頁(RWD)_忘憂書屋,,,,54,10,0,10,45,0,54,18.52%,83.33%,0.00%,0.00%,18.52%
20260127,13,德榕企業有限公司,3582,忘憂書屋_mobile,20728,MW_文中創意300x250_忘憂書屋,,,,68,16,0,16,50,0,68,23.53%,73.53%,0.00%,0.00%,23.53%
20260127,13,德榕企業有限公司,3582,忘憂書屋_mobile,20729,MW_蓋板_忘憂書屋,,,,12,2,0,2,8,0,12,16.67%,66.67%,0.00%,0.00%,16.67%
20260127,13,德榕企業有限公司,3582,忘憂書屋_mobile,20730,MW_置底創意_忘憂書屋,,,,32,14,0,14,21,0,32,43.75%,65.62%,0.00%,0.00%,43.75%
20260127,13,第一網站股份有限公司,2916,KiKiNote,20731,CF_300x250_banner_kikinote (PB),,知名媒體,,26,0,0,0,26,0,26,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,第一網站股份有限公司,2910,clickme,20735,(子)CF_300x250_banner_clickme(成人),,,子聯播網,"5,655",20,0,20,"5,625",0,5655,0.35%,99.47%,0.00%,0.00%,0.35%
20260127,13,第一網站股份有限公司,3440,fsa_passback_first,21699,CF_336x280_fsa_passback_first,,,,"1,615",134,0,134,"1,578",0,1615,8.30%,97.71%,0.00%,0.00%,8.30%
20260127,13,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21760,MW_文章三_336x280_TVBS-女人我最大_HB,,知名媒體,,92,0,0,0,58,0,92,0.00%,63.04%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21761,MW_文章四_336x280_TVBS-女人我最大_HB,,知名媒體,,989,84,0,84,686,0,989,8.49%,69.36%,0.00%,0.00%,8.49%
20260127,13,富盈數據股份有限公司,3653,TVBS-女人我最大_HB,21763,MW_文中創意320x480_TVBS-女人我最大_HB,,知名媒體,,563,52,0,52,363,0,563,9.24%,64.48%,0.00%,0.00%,9.24%
20260127,13,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21765,MW_文章三_336x280_TVBS-健康2.0_HB,,知名媒體,,62,13,0,13,52,0,62,20.97%,83.87%,0.00%,0.00%,20.97%
20260127,13,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21768,MW_文中創意320x480_TVBS-健康2.0_HB,,知名媒體,,"7,696","1,361",0,"1,361","5,652",0,7696,17.68%,73.44%,0.00%,0.00%,17.68%
20260127,13,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21770,MW_文章三_336x280_TVBS-食尚玩家_HB,,知名媒體,,44,4,0,4,32,0,44,9.09%,72.73%,0.00%,0.00%,9.09%
20260127,13,富盈數據股份有限公司,3655,TVBS-食尚玩家_HB,21773,MW_文中創意320x480_TVBS-食尚玩家_HB,,知名媒體,,496,115,0,115,321,0,496,23.19%,64.72%,0.00%,0.00%,23.19%
20260127,13,富盈數據股份有限公司,3654,TVBS-健康2.0_HB,21812,MW_文章一_336x280_TVBS-健康2.0_HB,,知名媒體,,123,26,0,26,93,0,123,21.14%,75.61%,0.00%,0.00%,21.14%
20260127,13,儂儂雜誌社股份有限公司(bella儂儂),2135,Bella儂儂_2024,21876,MW-300x250_文章標題上方1_Bella儂儂,,知名媒體,,162,20,0,20,122,0,162,12.35%,75.31%,0.00%,0.00%,12.35%
20260127,13,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21898,CF_文章右側300x600_TVBS-新聞網_HB,,知名媒體,,26,0,0,0,25,0,26,0.00%,96.15%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21899,MW_文章一_336x280_TVBS-新聞網_HB,,知名媒體,,"4,259",106,0,106,"2,826",0,4259,2.49%,66.35%,0.00%,0.00%,2.49%
20260127,13,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21900,MW_文章三_336x280_TVBS-新聞網_HB,,知名媒體,,721,29,0,29,431,0,721,4.02%,59.78%,0.00%,0.00%,4.02%
20260127,13,富盈數據股份有限公司,3680,TVBS-新聞網_HB,21902,MW_文章置底_320x100_TVBS-新聞網_HB,,知名媒體,,"3,442",104,0,104,"2,288",0,3442,3.02%,66.47%,0.00%,0.00%,3.02%
20260127,13,富盈數據股份有限公司,3684,稅美人_mobile,21923,MW_置底創意(非展開)_稅美人-mobile,,,,60,16,0,16,46,0,60,26.67%,76.67%,0.00%,0.00%,26.67%
20260127,13,富盈數據股份有限公司,3685,玩桌遊_mobile,21924,MW_置底創意(非展開)_玩桌遊-mobile,,,,146,64,0,64,96,0,146,43.84%,65.75%,0.00%,0.00%,43.84%
20260127,13,富盈數據股份有限公司,2615,熱血台中,21986,CF_336x280_全網_熱血台中,,,,18,0,0,0,15,0,18,0.00%,83.33%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,2615,熱血台中,21987,CF_336x280_全網_熱血台中,,,,36,0,0,0,36,0,36,0.00%,100.00%,0.00%,0.00%,0.00%
20260127,13,富盈數據股份有限公司,3704,天天要聞,22030,CF_300 x 250 banner_天天要聞_cpc2,,,,842,242,0,242,663,0,842,28.74%,78.74%,0.00%,0.00%,28.74%
20260127,13,富盈數據股份有限公司,3703,繁體小說,22031,CF_300 x 250 banner_繁體小說_cpc2,,,,52,12,0,12,43,0,52,23.08%,82.69%,0.00%,0.00%,23.08%
20260127,13,朱光宁,3708,石頭小說,22045,CF_336 x 280 banner_石頭小說_cpc1.67,antifroud,,,"66,040",407,0,407,"66,033",0,66040,0.62%,99.99%,0.00%,0.00%,0.62%
20260127,13,冠妍動力科技有限公司,484,小老婆汽機車資訊網,22058,MW_文中創意320x480_小老婆汽機車資訊網-測試,,知名媒體,,6,0,0,0,6,0,6,0.00%,100.00%,0.00%,0.00%,0.00%
